Name,Alias,Nationality,Designation,Sanction Type,Source
Rodolfo OLVERA ESTRADA,None,Mexico,Individual,SDNTK,USOFAC-SDN
Javier FLORES CACHO,None,Mexico,Individual,SDNTK,USOFAC-SDN
Eduardo MASSA CAMACHO,None,Mexico,Individual,SDNTK,USOFAC-SDN
Rafael DUARTE TORRES,DUARTE TORRES,Mexico,Individual,SDNTK,USOFAC-SDN
Diana Lorena TORO DIAZ,None,Colombia,Individual,SDNTK,USOFAC-SDN
Jair Fernando URREA LENIS,None,Colombia,Individual,SDNTK,USOFAC-SDN
Jaime Andres GONZALEZ MEDINA,MARTINEZ ALVAREZ,Colombia,Individual,SDNTK,USOFAC-SDN
Juan Carlos COBO LEDESMA,COBO LEDEZMA,Colombia,Individual,SDNTK,USOFAC-SDN
Jose Luis RODARTE GRIJALVA,None,Mexico,Individual,SDNTK,USOFAC-SDN
Oscar Arturo JASSO ROCHA,JASSO SERRATOS,Mexico,Individual,SDNTK,USOFAC-SDN
Ricardo GARCIA SANCHEZ,None,Mexico,Individual,SDNTK,USOFAC-SDN
Alejandro FLORES CACHO,CACHO FLORES,Mexico,Individual,SDNTK,USOFAC-SDN
COMERCIALIZADORA GONRA,None,Unknown,Entity,SDNTK,USOFAC-SDN
GRUPO HORTA ZAVALA S.A. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
COPY RED S.A. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
CIRCUITO ELECTRONICO S.A. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
GRUPO CRISTAL CORONA S.A. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
AERO EXPRESS INTERCONTINENTAL S.A. DE C.V.,AEISA,Unknown,Entity,SDNTK,USOFAC-SDN
CAPACITACION AERONAUTICA PROFESIONAL S.C.,None,Unknown,Entity,SDNTK,USOFAC-SDN
"MANTENIMIENTO, AERONAUTICA, TRANSPORTE, Y SERVICIOS AEREOS S.A. DE C.V.",M.A.T.S.A. S.A. DE C.V.,Unknown,Entity,SDNTK,USOFAC-SDN
CLUB DEPORTIVO OJOS NEGROS A.C.,None,Unknown,Entity,SDNTK,USOFAC-SDN
GENETICA IMPORT-EXPORT S.P.R. DE R.L. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
GENETICA GANADERA RANCHO ALEJANDRA S.P.R. DE R. L. DE C.V.,None,Unknown,Entity,SDNTK,USOFAC-SDN
TEHRIK-E TALIBAN PAKISTAN (TTP),TEHRIK-I-TALIBAN PAKISTAN,Unknown,Entity,"FTO, SDGT",USOFAC-SDN
OFFICE 39,OFFICE #39,Unknown,Entity,DPRK,USOFAC-SDN
RECONNAISSANCE GENERAL BUREAU,CHONGCH'AL CH'ONGGUK,Unknown,Entity,"DPRK, DPRK2",USOFAC-SDN
Yong Chol KIM,KIM,Unknown,Individual,DPRK,USOFAC-SDN
GREEN PINE ASSOCIATED CORPORATION,CHONGSONG YONHAP,Unknown,Entity,DPRK,USOFAC-SDN
SECOND ECONOMIC COMMITTEE,None,Unknown,Entity,NPWMD,USOFAC-SDN
MUNITIONS INDUSTRY DEPARTMENT,MILITARY SUPPLIES INDUSTRY DEPARTMENT,Unknown,Entity,NPWMD,USOFAC-SDN
SECOND ACADEMY OF NATURAL SCIENCES,2ND ACADEMY OF NATURAL SCIENCES,Unknown,Entity,NPWMD,USOFAC-SDN
Je-Son RI,RI,"Korea, North",Individual,NPWMD,USOFAC-SDN
Hong-Sop RI,None,"Korea, North",Individual,NPWMD,USOFAC-SDN
Ho-Jin YUN,YUN,"Korea, North",Individual,NPWMD,USOFAC-SDN
KOREA TAESONG TRADING COMPANY,None,Unknown,Entity,NPWMD,USOFAC-SDN
KOREA HEUNGJIN TRADING COMPANY,HUNJIN TRADING CO.,Unknown,Entity,NPWMD,USOFAC-SDN
Ahmad-Reza RADAN,None,Unknown,Individual,"IRAN-HR, SYRIA",USOFAC-SDN
Qolam-Hossein MOHSENI-EJEI,MOHSENI EJEI,Unknown,Individual,IRAN-HR,USOFAC-SDN
Sadeq MAHSOULI,MAHSULI,Unknown,Individual,IRAN-HR,USOFAC-SDN
Saeed MORTAZAVI,MORTAZAVI,Unknown,Individual,IRAN-HR,USOFAC-SDN
Heydar MOSLEHI,MOSLEHI,Unknown,Individual,IRAN-HR,USOFAC-SDN
Mostafa Mohammad NAJJAR,None,Unknown,Individual,IRAN-HR,USOFAC-SDN
Hossein TAEB,TAEB,Unknown,Individual,"IRAN-HR, IRGC, SDGT",USOFAC-SDN
"LORENA DEL MAR, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
"FLORBEL OPERADORA DE RESTAURANTES, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
"TATES DESARROLLO, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
"JR CONTROLADORA DE RESTAURANTES, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
Saleh Mohammad KAKAR,SALEH MOHAMMAD,Afghanistan,Individual,SDGT,USOFAC-SDN
AL REHMAT TRUST,AL-RAHMAT TRUST,Unknown,Entity,SDGT,USOFAC-SDN
Hafiz Abdul Rahman MAKKI,MAKKI,Unknown,Individual,SDGT,USOFAC-SDN
Jorge Luis LLANOS GAZIA,LLANOS GAZZIA,Italy,Individual,SDNTK,USOFAC-SDN
"AUDIO ALARMAS, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
"BASALTOS TONALA, S.A. DE C.V.",None,Unknown,Entity,SDNTK,USOFAC-SDN
JAYSH AL-ADL,PEOPLE'S RESISTANCE MOVEMENT OF IRAN (PMRI),Unknown,Entity,"SDGT, FTO",USOFAC-SDN
David GOMEZ ORTIZ,None,Unknown,Individual,SDNTK,USOFAC-SDN
Alfredo ALVAREZ ZEPEDA,ONTIVEROS RIOS,Unknown,Individual,SDNTK,USOFAC-SDN
KOREA DAESONG BANK,TAESONG BANK,Unknown,Entity,DPRK,USOFAC-SDN
KOREA DAESONG GENERAL TRADING CORPORATION,DAESONG TRADING COMPANY,Unknown,Entity,DPRK,USOFAC-SDN
Marco Tulio FLOREZ SEPULVEDA,None,Unknown,Individual,SDNTK,USOFAC-SDN
Felicien NSANZUBUKIRE,IRAKEZA,Rwanda,Individual,DRCONGO,USOFAC-SDN
Innocent ZIMURINDA,None,Unknown,Individual,DRCONGO,USOFAC-SDN
Gaston IYAMUREMYE,RUMULI,Unknown,Individual,DRCONGO,USOFAC-SDN
Mian ABDULLAH,SHABIR,Unknown,Individual,SDGT,USOFAC-SDN
Leodomir MUGARAGU,LEON,Unknown,Individual,DRCONGO,USOFAC-SDN
Hafiz Abdur RAUF,RAOUF,Unknown,Individual,SDGT,USOFAC-SDN
Mohammad Naushad Alam KHAN,KHAN,Unknown,Individual,SDGT,USOFAC-SDN
GESTORES DEL ECUADOR GESTORUM S.A.,None,Unknown,Entity,SDNTK,USOFAC-SDN
Amanullah AFRIDI,MUFTI ILYAS,Pakistan,Individual,SDGT,USOFAC-SDN
Mati UR-REHMAN,REHMAN,Pakistan,Individual,SDGT,USOFAC-SDN
Abdul Rauf AZHAR,ALVI,Unknown,Individual,SDGT,USOFAC-SDN
Deysi Yamile MOLANO TORRES,None,Unknown,Individual,SDNTK,USOFAC-SDN
German Gonzalo SANCHEZ REY,COLETA,Unknown,Individual,SDNTK,USOFAC-SDN
Carlos Fernando SERRALDE PLAZA,None,Unknown,Individual,SDNTK,USOFAC-SDN
Danit Dario DORIA CASTILLO,None,Unknown,Individual,SDNTK,USOFAC-SDN
MELRUX RICA S PIZZA,None,Unknown,Entity,SDNTK,USOFAC-SDN
AMG RICAS PIZZA,FUSION PIZZA & PARRILLA,Unknown,Entity,SDNTK,USOFAC-SDN
"OBRAS, SERVICIOS Y MANTENIMIENTOS C.A.",OSERMACA,Unknown,Entity,SDNTK,USOFAC-SDN
INVERSIONES MINERAS H.D. EMPRESA UNIPERSONAL,None,Unknown,Entity,SDNTK,USOFAC-SDN
CIA. AGROINDUSTRIAL PALMERA S.A.,AGROINDUPALMA S.A.,Unknown,Entity,SDNTK,USOFAC-SDN
7 KARNES,None,Unknown,Entity,SDNTK,USOFAC-SDN
Ali TAJIDEEN,TAJEDDINE,Lebanon,Individual,SDGT,USOFAC-SDN
Husayn TAJIDEEN,TAJIDINE,Unknown,Individual,SDGT,USOFAC-SDN
TAJCO,TAJCO LTD,Unknown,Entity,SDGT,USOFAC-SDN
GOLFRATE HOLDINGS (ANGOLA) LDA,GOLFRATE AFRICA,Unknown,Entity,SDGT,USOFAC-SDN
CONGO FUTUR,CONGO FUTURE,Unknown,Entity,SDGT,USOFAC-SDN
KAIRABA SUPERMARKET,KAIRABA SHOPPING CENTER,Unknown,Entity,SDGT,USOFAC-SDN
OVLAS TRADING S.A.,OVLAS TRADING S.A.L.,Unknown,Entity,SDGT,USOFAC-SDN
GRUPO AROSFRAN EMPREENDIMENTOS E PARTICIPACOES SARL,GRUPO AROSFRAN,Unknown,Entity,SDGT,USOFAC-SDN
AFRI BELG COMMERCIO E INDUSTRIA LDA,AFRI BELG,Unknown,Entity,SDGT,USOFAC-SDN
Bilal Mohsen WEHBE,WEHBI,Unknown,Individual,SDGT,USOFAC-SDN
Ali Mohamed KHARROUBI,KHAROUBI,Lebanon,Individual,SDNTK,USOFAC-SDN
ELLISSA HOLDING,ELLISSA SAL (HOLDING),Unknown,Entity,SDNTK,USOFAC-SDN
SOLMAR,None,Unknown,Entity,SDNTK,USOFAC-SDN
ELLISSA GROUP SA,ELESSA GROUP,Unknown,Entity,SDNTK,USOFAC-SDN
AGROPHEN,AGRO-PHEN,Unknown,Entity,SDNTK,USOFAC-SDN
ELLISSA SHIPPING,None,Unknown,Entity,SDNTK,USOFAC-SDN
YAMEN BENIN SARL,None,Unknown,Entity,SDNTK,USOFAC-SDN
ELLISSA PARC COTONOU,None,Unknown,Entity,SDNTK,USOFAC-SDN
ELLISSA MEGASTORE,ELLISSA MEGA STORE,Unknown,Entity,SDNTK,USOFAC-SDN
ALMACEN JUNIOR,None,Unknown,Entity,SDNTK,USOFAC-SDN
ALMACEN JUNIOR NO. 2,None,Unknown,Entity,SDNTK,USOFAC-SDN
COMERCIAL PLANETA,None,Unknown,Entity,SDNTK,USOFAC-SDN
SOCIETE ELLISSA GROUP CONGO,ELLISSA PARC CONGO,Unknown,Entity,SDNTK,USOFAC-SDN
PARS OIL AND GAS COMPANY,POGC,Unknown,Entity,IRAN,USOFAC-SDN
BONYAD TAAVON SEPAH,BONYAD-E TA'AVON-E,Unknown,Entity,"IRGC, NPWMD, IFSR, SDGT, IRAN-HR",USOFAC-SDN
ANSAR BANK,ANSAR FINANCE AND CREDIT FUND,Unknown,Entity,"NPWMD, IFSR, IRAN, IRGC, SDGT",USOFAC-SDN
Parviz FATTAH,FATTAH-QAREHBAGHI,Iran,Individual,"NPWMD, IRGC, IFSR, SDGT, IRAN-EO13876",USOFAC-SDN
LINER TRANSPORT KISH,LTK,Unknown,Entity,"SDGT, IFSR",USOFAC-SDN
MEHR BANK,MEHR INTEREST-FREE BANK,Unknown,Entity,"NPWMD, IFSR, IRGC, SDGT",USOFAC-SDN
LOS GUEROS,LOS GUERITOS,Unknown,Entity,SDNTK,USOFAC-SDN
Luis RODRIGUEZ OLIVERA,MORFAN RODRIGUEZ,Mexico,Individual,SDNTK,USOFAC-SDN
Esteban RODRIGUEZ OLIVERA,RODRIGUEZ MORFIN,Mexico,Individual,SDNTK,USOFAC-SDN
Daniel RODRIGUEZ OLIVERA,RODRIGUEZ MORFIN,Mexico,Individual,SDNTK,USOFAC-SDN
Miguel RODRIGUEZ OLIVERA,MORFIN RODRIGUEZ,Mexico,Individual,SDNTK,USOFAC-SDN
SHAHID AHMAD KAZEMI INDUSTRIES GROUP,None,Unknown,Entity,"NPWMD, IFSR",USOFAC-SDN
M. BABAIE INDUSTRIES,SHAHID BABAIE INDUSTRIES,Unknown,Entity,"IFSR, NPWMD",USOFAC-SDN
Sergio AVENDANO OJEDA,None,Mexico,Individual,SDNTK,USOFAC-SDN
Hector Manuel AVENDANO OJEDA,None,Mexico,Individual,SDNTK,USOFAC-SDN
Martin Guadencio AVENDANO OJEDA,OJEDA AVENDANO,Mexico,Individual,SDNTK,USOFAC-SDN
AUTODROMO CULIACAN RACE PARK,None,Unknown,Entity,SDNTK,USOFAC-SDN
AUTOS MINI,None,Unknown,Entity,SDNTK,USOFAC-SDN
Jamal Mohamad KHAROUBI,None,Unknown,Individual,SDNTK,USOFAC-SDN
Hassan Mahmoud AYACHE,AYACHE,Lebanon,Individual,SDNTK,USOFAC-SDN
Hassan AYASH,AYACHE,Lebanon,Individual,SDNTK,USOFAC-SDN
Ayman Saied JOUMAA,JOUMAA,Lebanon,Individual,SDNTK,USOFAC-SDN
JOUMAA MONEY LAUNDERING ORGANIZATION / DRUG TRAFFICKING ORGANIZATION,JOUMAA MLO/DTO,Unknown,Entity,SDNTK,USOFAC-SDN
PHENICIA SHIPPING OFFSHORE SARL,None,Unknown,Entity,SDNTK,USOFAC-SDN
ELLISSA EXCHANGE COMPANY,ELESSA EXCHANGE,Unknown,Entity,SDNTK,USOFAC-SDN
HASSAN AYASH EXCHANGE COMPANY,HASSAN AYAS PARTNER EXCHANGE CO,Unknown,Entity,SDNTK,USOFAC-SDN
GOLDI ELECTRONICS S.A.,None,Unknown,Entity,SDNTK,USOFAC-SDN
NEW LINE EXCHANGE TRUST CO.,None,Unknown,Entity,SDNTK,USOFAC-SDN
MACPAR MAKINA SAN VE TIC A.S.,MACPAR MAKINA,Unknown,Entity,"NPWMD, IFSR",USOFAC-SDN
STEP A.S.,STEP ISTANBUL,Unknown,Entity,"NPWMD, IFSR",USOFAC-SDN
MULTIMAT IC VE DIS TICARET PAZARLAMA LIMITED SIRKETI,MULTIMAT DOMESTIC AND FOREIGN TRADE MARKETING LTD.,Unknown,Entity,"IFSR, NPWMD",USOFAC-SDN
CARVANA COMPANY,None,Unknown,Entity,"NPWMD, IFSR",USOFAC-SDN
MACHINE PARDAZAN CO.,MACHINE PARDAZAN LTD.,Unknown,Entity,"NPWMD, IFSR",USOFAC-SDN
Milad JAFARI,None,Iran,Individual,"NPWMD, IFSR",USOFAC-SDN
Mohammad Javad JAFARI,None,Unknown,Individual,"NPWMD, IFSR",USOFAC-SDN
Mahin FALSAFI,None,Unknown,Individual,"NPWMD, IFSR",USOFAC-SDN
Mani JAFARI,None,Unknown,Individual,"NPWMD, IFSR",USOFAC-SDN
Muammer Kuntay DURANSOY,None,Unknown,Individual,"NPWMD, IFSR",USOFAC-SDN
Cagri DURANSOY,None,Unknown,Individual,"NPWMD, IFSR",USOFAC-SDN
Khalil Al-Rahman HAQQANI,HAQQANI,Afghanistan,Individual,SDGT,USOFAC-SDN
Said Jan 'ABD AL-SALAM,'ABD-AL-SALAM,Afghanistan,Individual,SDGT,USOFAC-SDN
Remzi KARTAL,None,Unknown,Individual,SDNTK,USOFAC-SDN
Cemil BAYIK,None,Unknown,Individual,SDNTK,USOFAC-SDN
Duran KALKAN,ERDEM,Unknown,Individual,SDNTK,USOFAC-SDN
Sabri OK,None,Unknown,Individual,SDNTK,USOFAC-SDN
Adem UZUN,None,Unknown,Individual,SDNTK,USOFAC-SDN
GREEN LEAF GENERAL TRADING LLC,GREEN LEAF TRADING LLC,Unknown,Entity,SDNTK,USOFAC-SDN
NEW ANSARI MONEY EXCHANGE,NEW ANSARI MONEY SERVICES PROVIDER,Unknown,Entity,SDNTK,USOFAC-SDN
NEW ANSARI LTD,None,Unknown,Entity,SDNTK,USOFAC-SDN
AL ADAL EXCHANGE,None,Unknown,Entity,SDNTK,USOFAC-SDN
CONNECT TELECOM GENERAL TRADING LLC,None,Unknown,Entity,SDNTK,USOFAC-SDN
Haji Abdullah BARAKZAI ANSARI,ANSARI,Afghanistan,Individual,SDNTK,USOFAC-SDN
Haji Mohammad KHAN,None,Unknown,Individual,SDNTK,USOFAC-SDN
Haji NOORULLAH,None,Unknown,Individual,SDNTK,USOFAC-SDN
Haji Mohammad NOOR,MOHAMMED KUL,Unknown,Individual,SDNTK,USOFAC-SDN
Rahmatullah MOHAMMAD AFZAL,None,Unknown,Individual,SDNTK,USOFAC-SDN
Eissa Jan HAJI ABDUL QAYOUM,HAJI ABDUL QAYOUM,Unknown,Individual,SDNTK,USOFAC-SDN
Abbas JAFARI DOLATABADI,JA'FARI-DOLATABADI,Unknown,Individual,IRAN-HR,USOFAC-SDN
Abdul Rahim BA'ASYIR,BASHIR,Indonesia,Individual,SDGT,USOFAC-SDN
Muhammad Jibril ABDUL RAHMAN,ABDURRAHMAN,Indonesia,Individual,SDGT,USOFAC-SDN
Umar PATEK,PATEK,Indonesia,Individual,SDGT,USOFAC-SDN
Bahram Ali SHAYESTEH,SHAYESTEH,Unknown,Individual,SDNTK,USOFAC-SDN
INTERCONTINENTAL BAUMASCHINEN UND NUTZFAHRZEUGE HANDELS GMBH,INTERCONTINENTAL BAUMASCHINEN,Unknown,Entity,SDNTK,USOFAC-SDN
SECT OF REVOLUTIONARIES,SEKHTA EPANASTATON,Unknown,Entity,SDGT,USOFAC-SDN
Muammar QADHAFI,AL-QADHAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Khamis QADHAFI,GADDAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Saif al-Islam QADHAFI,AL-QADHAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Mutassim GADDAFI,QADDAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Ayesha QADHAFI,AL-GADDAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Haji Lal Jan ISHAQZAI,ISHAKZAI,Unknown,Individual,SDNTK,USOFAC-SDN
Kamchybek Asanbekovich KOLBAYEV,KOLBAEV,Kyrgyzstan,Individual,"SDNTK, TCO",USOFAC-SDN
Safia FARKASH,FARKASH AL-BARASSI,Unknown,Individual,LIBYA2,USOFAC-SDN
Hannibal GADDAFI,QADDAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Muhammad GADDAFI,QADDAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Saadi GADDAFI,GADHAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Saif Al-Arab GADDAFI,GADHAFI,Unknown,Individual,LIBYA2,USOFAC-SDN
Abu Zaid DORDA,DOURDA,Unknown,Individual,LIBYA2,USOFAC-SDN
Matuq Mohammed MATUQ,MATUQ,Unknown,Individual,LIBYA2,USOFAC-SDN
Abu Bakr Yunis JABIR,JABER,Unknown,Individual,LIBYA2,USOFAC-SDN
Abdullah AL-SENUSSI,SENUSSI,Unknown,Individual,LIBYA2,USOFAC-SDN
Miguel DE GARIKOITZ ASPIAZU RUBINA,DE GARIKOITZ ASPIAZU URBINA,Spain,Individual,SDGT,USOFAC-SDN
Jose Ignacio Reta DE FRUTOS,DE FRUTOS,Spain,Individual,SDGT,USOFAC-SDN
Ibrahim Hassan Tali AL-ASIRI,ASSIRI,Saudi Arabia,Individual,SDGT,USOFAC-SDN
Abdulhafid ZLITNI,AL-ZULAYTINI,Unknown,Individual,LIBYA2,USOFAC-SDN
GADDAFI INTERNATIONAL CHARITY AND DEVELOPMENT FOUNDATION,GADDAFI INTERNATIONAL FOUNDATION FOR CHARITY ORGANISATIONS,Unknown,Entity,LIBYA2,USOFAC-SDN
WAATASEMU CHARITY ASSOCIATION,None,Unknown,Entity,LIBYA2,USOFAC-SDN
Bachir SALEH,BASHIR,Unknown,Individual,LIBYA2,USOFAC-SDN
Tohami KHALED,KHALED,Unknown,Individual,LIBYA2,USOFAC-SDN
Ali Al-Mahmoudi AL BAGHDADI,MAHMUDI,Unknown,Individual,LIBYA2,USOFAC-SDN
BANK OF EAST LAND,TONGBANG U'NHAENG,Unknown,Entity,DPRK,USOFAC-SDN
Ali MAMLUK,MAMLUK,Unknown,Individual,"SYRIA, HRIT-SY",USOFAC-SDN
Atif NAJIB,NAJEEB,Syria,Individual,SYRIA,USOFAC-SDN
Maher AL-ASSAD,ASSAD,Syria,Individual,"SYRIA, SYRIA-EO13894",USOFAC-SDN
SYRIAN GENERAL INTELLIGENCE DIRECTORATE,IDERAT AL-AMN AL-'AMM,Unknown,Entity,"SYRIA, HRIT-SY",USOFAC-SDN
BASIJ RESISTANCE FORCE,SAZMAN-E MOGHAVEMAT-E BASIJ,Unknown,Entity,"IRAN-HR, IRGC, SDGT, IFSR, FTO",USOFAC-SDN
ARMY OF ISLAM,JAISH AL-ISLAM,Unknown,Entity,"FTO, SDGT",USOFAC-SDN
Bashar AL-ASSAD,AL-ASAD,Syria,Individual,"SYRIA, SYRIA-EO13894",USOFAC-SDN
Farouk AL-SHARA,AL-SHARA,Unknown,Individual,SYRIA,USOFAC-SDN
Adel SAFAR,SAFR,Unknown,Individual,SYRIA,USOFAC-SDN
Ali Habib MAHMOUD,MAHMOUD,Unknown,Individual,SYRIA,USOFAC-SDN
Mohammad Ibrahim AL-SHAAR,AL-SHA'AR,Unknown,Individual,SYRIA,USOFAC-SDN
SYRIAN AIR FORCE INTELLIGENCE,AIR FORCE INTELLIGENCE DIRECTORATE,Unknown,Entity,SYRIA,USOFAC-SDN
SYRIAN NATIONAL SECURITY BUREAU,BA'ATH PARTY NATIONAL SECURITY BUREAU,Unknown,Entity,SYRIA,USOFAC-SDN
SYRIAN MILITARY INTELLIGENCE DIRECTORATE,SHU'BAT AL-MUKHABARAT AL-'ASKARIYYA,Unknown,Entity,SYRIA,USOFAC-SDN
CHAM HOLDING,CHAM INVESTMENT GROUP,Unknown,Entity,SYRIA,USOFAC-SDN
BENA PROPERTIES,BENA,Unknown,Entity,SYRIA,USOFAC-SDN
AL MASHREQ INVESTMENT FUND,AL MASHREK FUND,Unknown,Entity,SYRIA,USOFAC-SDN
Abdul Fatah QUDSIYAH,QUDSIYAH,Unknown,Individual,SYRIA,USOFAC-SDN
Mohammed Dib ZAITOUN,ZAYTUN,Unknown,Individual,SYRIA,USOFAC-SDN
Mohsen CHIZARI,HANSURI,Unknown,Individual,SYRIA,USOFAC-SDN
Manuel TORRES FELIX,FELIX FELIX,Mexico,Individual,SDNTK,USOFAC-SDN
Gonzalo INZUNZA INZUNZA,MACHO PRIETO,Mexico,Individual,SDNTK,USOFAC-SDN
Naima Mohamed NYAKINIYWA,MAMA LELA,Unknown,Individual,SDNTK,USOFAC-SDN
John Harun MWAU,None,Unknown,Individual,SDNTK,USOFAC-SDN
Javier Antonio CALLE SERNA,COMBA,Unknown,Individual,SDNTK,USOFAC-SDN
CAUCASUS EMIRATE,IMIRAT KAVKAZ,Unknown,Entity,SDGT,USOFAC-SDN
Ismail Ahmadi MOGHADAM,MOGHADDAM,Unknown,Individual,"IRAN-HR, SYRIA, IRAN-TRA",USOFAC-SDN
LAW ENFORCEMENT FORCES OF THE ISLAMIC REPUBLIC OF IRAN,IRAN'S LAW ENFORCEMENT FORCES,Unknown,Entity,"IRAN-HR, SYRIA, HRIT-IR",USOFAC-SDN
Daniel BELLOSO RODRIGUEZ,BELLOZO RODRIGUEZ,Mexico,Individual,SDNTK,USOFAC-SDN
Miguel Angel BELLOSO RODRIGUEZ,BELLOZO RODRIGUEZ,Mexico,Individual,SDNTK,USOFAC-SDN
Mayra GALAVIZ MARTIN,NAIDA,Mexico,Individual,SDNTK,USOFAC-SDN
Alfredo VASQUEZ HERNANDEZ,VAZQUEZ HERNANDEZ,Mexico,Individual,SDNTK,USOFAC-SDN
Othman AL-GHAMDI,AL-GHAMDI,Saudi Arabia,Individual,SDGT,USOFAC-SDN
Gholamreza BAGHBANI,BAQBANI,Unknown,Individual,SDNTK,USOFAC-SDN
Behnam SHAHRIYARI,SHAHRYARI,Iran,Individual,"IFSR, SDGT",USOFAC-SDN
BEHNAM SHAHRIYARI TRADING COMPANY,None,Unknown,Entity,"SDGT, IFSR",USOFAC-SDN
Ahmad Zia AGHA,AGHA,Unknown,Individual,SDGT,USOFAC-SDN
Ahmed Jan WAZIR,KUCHI,Unknown,Individual,SDGT,USOFAC-SDN
Fazl RABI,RABI,Unknown,Individual,SDGT,USOFAC-SDN
Mohammad Aman AKHUND,AMAN,Unknown,Individual,SDGT,USOFAC-SDN
MEHR-E EQTESAD-E IRANIAN INVESTMENT COMPANY,MEHR EGHTESAD IRANIAN INVESTMENT COMPANY,Unknown,Entity,"IRGC, NPWMD, IFSR, SDGT",USOFAC-SDN
TIDEWATER MIDDLE EAST CO.,TIDE WATER MIDDLE EAST MARINE SERVICE,Unknown,Entity,"IRGC, NPWMD, IFSR, SDGT, IFCA",USOFAC-SDN
Jamil HASSAN,HASAN,Unknown,Individual,SYRIA,USOFAC-SDN
POLITICAL SECURITY DIRECTORATE,POLITICAL SECURITY DEPARTMENT,Unknown,Entity,SYRIA,USOFAC-SDN
YAKUZA,BORYOKUDAN,Unknown,Entity,TCO,USOFAC-SDN
CAMORRA,None,Unknown,Entity,TCO,USOFAC-SDN
Omar HAMMAMI,AL-AMRIKI,Unknown,Individual,SOMALIA,USOFAC-SDN
Hassan Mahat OMAR,ADAM,Kenya,Individual,SOMALIA,USOFAC-SDN
'Ali Hasan 'Ali AL-'AJMI,AL-'AJAMI,Kuwait,Individual,SDGT,USOFAC-SDN
Salim Hasan Khalifah Rashid AL-KUWARI,AL KUWARI,Qatar,Individual,SDGT,USOFAC-SDN
Abdallah Ghanim Mahfuz Muslim KHAWAR,AL-KHAWAR,Qatar,Individual,SDGT,USOFAC-SDN
Ezedin Abdel Aziz KHALIL,KHALIL,Syria,Individual,SDGT,USOFAC-SDN
Umid MUHAMMADI,MUHAMMADI,Syria,Individual,SDGT,USOFAC-SDN
Atiyah ABD AL-RAHMAN,AL-LIBI,Libya,Individual,SDGT,USOFAC-SDN
Muhammad HAMSHO,HAMSHU,Syria,Individual,"SYRIA, SYRIA-EO13894",USOFAC-SDN
HAMSHO INTERNATIONAL GROUP,HAMSHO GROUP INTERNATIONAL,Unknown,Entity,SYRIA,USOFAC-SDN
COMMERCIAL BANK OF SYRIA,None,Unknown,Entity,NPWMD,USOFAC-SDN
SYRIAN LEBANESE COMMERCIAL BANK,None,Unknown,Entity,NPWMD,USOFAC-SDN
NAFTAN OAO,NAFTAN OJSC,Unknown,Entity,BELARUS,USOFAC-SDN
GRODNO AZOT OAO,GRODNO AZOT,Unknown,Entity,BELARUS,USOFAC-SDN
GRODNO KHIMVOLOKNO OAO,JSC GRODNO KHIMVOLOKNO,Unknown,Entity,BELARUS,USOFAC-SDN
BELSHINA OAO,BELSHINA OJSC,Unknown,Entity,BELARUS,USOFAC-SDN
Mumtaz DUGHMUSH,ABOUT ABIR,Palestinian,Individual,SDGT,USOFAC-SDN
GENERAL PETROLEUM CORPORATION,GPC,Unknown,Entity,SYRIA,USOFAC-SDN
SYRIAN PETROLEUM COMPANY,SPC,Unknown,Entity,SYRIA,USOFAC-SDN
Ali Abdul KARIM ALI,KARIM,Unknown,Individual,SYRIA,USOFAC-SDN
SYTROL,None,Unknown,Entity,"SYRIA, ISA",USOFAC-SDN
SYRIAN COMPANY FOR OIL TRANSPORT,SCOT,Unknown,Entity,SYRIA,USOFAC-SDN
SYRIAN GAS COMPANY,None,Unknown,Entity,SYRIA,USOFAC-SDN
Taeme Abraham GOITOM,SELASSIE,Unknown,Individual,SOMALIA,USOFAC-SDN
Tewolde Habte NEGASH,NEGASH,Unknown,Individual,SOMALIA,USOFAC-SDN
Walid AL-MOALLEM,MUALLEM,Unknown,Individual,SYRIA,USOFAC-SDN
Bouthaina SHAABAN,SHAABAN,Unknown,Individual,SYRIA,USOFAC-SDN
Amilcar Jesus FIGUEROA SALAZAR,TINO,Venezuela,Individual,VENEZUELA,USOFAC-SDN
